Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030511,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo de vehículo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030512,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo en transporte individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030513,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a secuestro (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030514,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a violación equiparada (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030515,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a violación simple (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030516,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a violencia familiar (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030524,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a allanamiento de morada (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030525,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a amenazas (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030526,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos contra el patrimonio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030527,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo de ganado (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030530,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a narcomenudeo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030531,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a otros robos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,34,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030532,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo en transporte individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030533,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo en transporte público individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030534,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a secuestro (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030540,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a despojo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030541,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a lesiones (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030542,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a otros delitos que atentan contra la libertad personal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030543,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a delitos no especificados (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030546,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a lesiones (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030547,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030548,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos contra la sociedad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030549,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a privación de la libertad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030550,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo a transeúnte en espacio abierto al público (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030556,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a abuso sexual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030557,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a extorsión (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030558,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a fraude (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030559,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo de maquinaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030561,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a evasión de presos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030562,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a homicidio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030563,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo a negocio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030564,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo de maquinaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030565,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo en transporte público colectivo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030568,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a abuso sexual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030569,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a homicidio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030570,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo a institución bancaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030571,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo de maquinaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030578,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a daño a la propiedad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030579,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a otros delitos contra la sociedad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030580,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a otros delitos que atentan contra la libertad personal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030581,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo a transeúnte en vía pública (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030582,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo de vehículo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030583,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a tráfico de menores (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030589,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,40,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030590,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a daño a la propiedad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030591,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a otros delitos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030592,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a otros robos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030596,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a delitos no especificados (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030598,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,122,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030605,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a amenazas (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030606,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a otros delitos (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030607,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo a casa habitación (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030608,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo a institución bancaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030609,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo a transeúnte en espacio abierto al público (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030610,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo de ganado (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030611,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a robo en transporte público colectivo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030614,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a abuso sexual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030615,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a extorsión (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030616,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a narcomenudeo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030617,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a otros delitos contra el patrimonio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030618,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a otros delitos que atentan contra la vida y la integridad corporal (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030619,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo en transporte público individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030626,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a abuso de confianza (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030627,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a despojo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030628,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a otros delitos que atentan contra la libertad y la seguridad sexual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030629,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo a casa habitación (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030630,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo a transportista (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030631,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo de vehículo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030632,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a robo en transporte público individual (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030633,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a secuestro exprés (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030639,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a despojo (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030640,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a otros delitos contra el patrimonio (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030641,Conductas antisociales consumadas registradas en los asuntos abiertos en los juzgados estatales especializados en adolescentes asociadas a trata de personas (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030642,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a allanamiento de morada (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030643,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a privación de la libertad (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030644,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a robo a institución bancaria (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030645,Conductas antisociales consumadas registradas en los asuntos concluidos por los juzgados estatales especializados en adolescentes asociadas a secuestro exprés (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030649,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a extorsión (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
03,Baja California Sur,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030650,Conductas antisociales consumadas registradas en los asuntos en existencia en los juzgados estatales especializados en adolescentes al cierre del año asociadas a fraude (primera instancia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
