Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1895,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030693,Presuntos delitos consumados registrados como lesiones en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23666,5027,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030694,Conductas antisociales consumadas asociadas a allanamiento de morada registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030695,Presuntos delitos consumados registrados como robo a transeúnte en espacio abierto al público en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030696,Presuntos delitos consumados registrados como otros delitos que atentan contra la libertad y la seguridad sexual en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,75,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030697,Presuntos delitos consumados registrados como robo a transportista en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030698,Presuntos delitos consumados registrados como robo en transporte público individual en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030699,Conductas antisociales consumadas asociadas a robo en transporte público colectivo registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030700,Presuntos delitos consumados registrados como trata de personas en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030701,Conductas antisociales consumadas asociadas a otros delitos que atentan contra la libertad personal registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030702,Presuntos delitos consumados registrados como otros tipos de robos en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18188,16887,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030703,Presuntos delitos consumados registrados como otros delitos contra el patrimonio en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030704,Conductas antisociales consumadas asociadas a extorsión registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030705,Presuntos delitos consumados registrados como homicidio en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,338,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030706,Conductas antisociales consumadas asociadas a abuso sexual registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030707,Presuntos delitos consumados registrados como otros tipos de robos en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36117,7969,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030708,Presuntos delitos consumados registrados como evasión de presos en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030709,Conductas antisociales consumadas asociadas a robo a transportista registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030710,Conductas antisociales consumadas asociadas a robo de vehículo registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030711,Conductas antisociales consumadas asociadas a violación simple registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030712,Conductas antisociales consumadas asociadas a robo en transporte individual registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030713,Presuntos delitos consumados registrados como otros delitos contra la familia en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030714,Presuntos delitos consumados registrados como robo a institución bancaria en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030715,Conductas antisociales consumadas asociadas a homicidio registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030716,Presuntos delitos consumados registrados como abuso de confianza en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785,761,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030717,Presuntos delitos consumados registrados como violencia familiar en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873,2265,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030718,Conductas antisociales consumadas asociadas a despojo registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030719,Presuntos delitos consumados registrados como homicidio en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,53,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030720,Presuntos delitos consumados registrados como robo de ganado en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,34,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030721,Conductas antisociales consumadas registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1146,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030722,Conductas antisociales consumadas asociadas a tráfico de menores registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030723,Conductas antisociales consumadas asociadas a trata de personas registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030724,Presuntos delitos consumados registrados como lesiones en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10844,10038,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030725,Presuntos delitos consumados registrados como privación de la libertad en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030726,Presuntos delitos consumados registrados como evasión de presos en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030727,Conductas antisociales consumadas asociadas a robo en transporte público individual registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030728,Conductas antisociales consumadas asociadas a abuso de confianza registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030729,Conductas antisociales consumadas asociadas a robo a institución bancaria registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030730,Presuntos delitos consumados registrados como abuso de confianza en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030731,Presuntos delitos consumados registrados como robo en transporte individual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030732,Presuntos delitos consumados registrados como robo a casa habitación en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030733,Conductas antisociales consumadas asociadas a fraude registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030734,Conductas antisociales consumadas asociadas a amenazas registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030735,Conductas antisociales consumadas asociadas a robo a negocio registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,75,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030736,Presuntos delitos consumados registrados como amenazas en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157,2144,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030737,Conductas antisociales consumadas asociadas a extorsión registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030738,Presuntos delitos consumados registrados como otros delitos contra la sociedad en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466,3,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030739,Presuntos delitos consumados registrados como robo de ganado en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030740,Conductas antisociales consumadas asociadas a robo de vehículo registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030741,Presuntos delitos consumados registrados como secuestro exprés en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030742,Presuntos delitos consumados registrados como trata de personas en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030743,Presuntos delitos consumados registrados como narcomenudeo en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030744,Presuntos delitos consumados registrados como otro tipo de delitos del fuero común en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11782,12052,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030745,Presuntos delitos consumados registrados como secuestro exprés en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030746,Presuntos delitos consumados registrados como allanamiento de morada en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030747,Presuntos delitos consumados registrados como secuestro en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030749,Conductas antisociales consumadas asociadas a otro tipo de delitos del fuero común registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030750,Conductas antisociales consumadas asociadas a otros delitos contra el patrimonio registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030751,Conductas antisociales consumadas asociadas a otros delitos que atentan contra la vida y la integridad corporal registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030752,Conductas antisociales consumadas asociadas a robo a transportista registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030753,Presuntos delitos consumados registrados como otros delitos que atentan contra la libertad y la seguridad sexual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030754,Conductas antisociales consumadas asociadas a abuso de confianza registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030755,Conductas antisociales consumadas asociadas a robo de vehículo registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,14,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030756,Conductas antisociales consumadas asociadas a otros delitos contra la familia registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030757,Presuntos delitos consumados registrados como daño a la propiedad en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030758,Conductas antisociales consumadas asociadas a amenazas registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030759,Conductas antisociales consumadas asociadas a robo a transeúnte en vía pública registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030760,Presuntos delitos consumados registrados como otros delitos contra la familia en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,254,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030761,Presuntos delitos consumados registrados como lesiones en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030762,Presuntos delitos consumados registrados como allanamiento de morada en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,42,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030763,Presuntos delitos consumados registrados como amenazas en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030764,Presuntos delitos consumados registrados como violación simple en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,166,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030765,Presuntos delitos consumados registrados como robo de maquinaria en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,97,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030767,Conductas antisociales consumadas asociadas a robo de maquinaria registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030768,Conductas antisociales consumadas asociadas a violencia familiar registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,Conductas antisociales
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030769,Presuntos delitos consumados registrados como violación simple en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,564,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030770,Presuntos delitos consumados registrados como robo en transporte público individual en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030771,Presuntos delitos consumados registrados como despojo en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,,,Delitos
02,Baja California,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200030772,Presuntos delitos consumados registrados como otros delitos contra la familia en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,Delitos
