Cve_Entidad,Desc_Entidad,Cve_Municipio,Desc_municipio,Tema_nivel_1,Tema_nivel_2,Tema_nivel_3,Id_Indicador,Indicador,1895,1900,1910,1921,1930,1940,1950,1952,1960,1970,1971,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,UnidadMedida
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031441,Presuntos delitos en grado de tentativa registrados como robo de vehículo en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031442,Presuntos delitos en grado de tentativa registrados como acoso sexual en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031443,Presuntos delitos en grado de tentativa registrados como robo a transportista en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031444,Presuntos delitos en grado de tentativa registrados como robo de ganado en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031445,Conductas antisociales consumadas asociadas a robo de autopartes registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031446,Conductas antisociales en grado de tentativa asociadas a homicidio registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031447,Presuntos delitos en grado de tentativa registrados como tráfico de menores en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031448,Presuntos delitos consumados registrados como delitos contra el medio ambiente y equilibrio ecológico  en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031449,Conductas antisociales en grado de tentativa asociadas a lesiones registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031450,Conductas antisociales consumadas asociadas a delitos electorales registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031451,Conductas antisociales consumadas asociadas a incumplimiento de obligaciones de asistencia familiar registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031452,Conductas antisociales en grado de tentativa asociadas a otros tipos de robos registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031453,Conductas antisociales en grado de tentativa asociadas a otros delitos contra el patrimonio registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031454,Conductas antisociales en grado de tentativa asociadas a robo de ganado registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031455,Presuntos delitos consumados registrados como feminicidio en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031456,Presuntos delitos en grado de tentativa registrados como otros delitos que atentan contra la libertad personal en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031457,Presuntos delitos en grado de tentativa registrados como secuestro exprés en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031458,Conductas antisociales consumadas asociadas a falsificación registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031459,Presuntos delitos en grado de tentativa registrados como abuso sexual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031460,Presuntos delitos en grado de tentativa registrados como robo a institución bancaria en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031462,Conductas antisociales en grado de tentativa asociadas a robo en transporte público individual registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031463,Conductas antisociales consumadas asociadas a delitos electorales registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031464,Presuntos delitos en grado de tentativa registrados como otros delitos que atentan contra la vida y la integridad corporal en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031465,Presuntos delitos en grado de tentativa registrados como robo a transeúnte en espacio abierto al público en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031466,Presuntos delitos en grado de tentativa registrados como robo en transporte público individual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031467,Conductas antisociales en grado de tentativa asociadas a hostigamiento sexual registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031468,Presuntos delitos en grado de tentativa registrados como falsedad en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031469,Conductas antisociales en grado de tentativa asociadas a otro tipo de delitos del fuero común registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031470,Presuntos delitos en grado de tentativa registrados como daño a la propiedad en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031471,Conductas antisociales en grado de tentativa asociadas a delitos electorales registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031472,Conductas antisociales en grado de tentativa asociadas a otros delitos contra el patrimonio registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031473,Conductas antisociales en grado de tentativa asociadas a narcomenudeo registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031474,Conductas antisociales en grado de tentativa asociadas a otro tipo de delitos del fuero común registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031475,Conductas antisociales en grado de tentativa asociadas a abuso de confianza registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031476,Presuntos delitos en grado de tentativa registrados como falsificación en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031477,Presuntos delitos en grado de tentativa registrados como otros delitos contra la sociedad en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031478,Presuntos delitos en grado de tentativa registrados como trata de personas en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031479,Presuntos delitos en grado de tentativa registrados como responsabilidad de servidores públicos  en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031480,Presuntos delitos en grado de tentativa registrados como otros delitos contra la familia en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031481,Conductas antisociales en grado de tentativa asociadas a robo a negocio registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031482,Conductas antisociales en grado de tentativa asociadas a otros delitos que atentan contra la vida y la integridad corporal registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031483,Presuntos delitos en grado de tentativa registrados como otros delitos que atentan contra la libertad y la seguridad sexual en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031484,Presuntos delitos en grado de tentativa registrados como incesto en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031485,Presuntos delitos consumados registrados como delitos contra el medio ambiente y equilibrio ecológico  en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031486,Conductas antisociales consumadas asociadas a delitos contra el medio ambiente y equilibrio ecológico registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031487,Conductas antisociales en grado de tentativa asociadas a rapto registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031488,Presuntos delitos en grado de tentativa registrados como hostigamiento sexual en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031489,Conductas antisociales en grado de tentativa asociadas a robo de vehículo registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031490,Presuntos delitos en grado de tentativa registrados como secuestro exprés en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031491,Conductas antisociales en grado de tentativa asociadas a extorsión registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031492,Presuntos delitos en grado de tentativa registrados como otros delitos contra el patrimonio en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031493,Conductas antisociales en grado de tentativa asociadas a daño a la propiedad registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031494,Conductas antisociales en grado de tentativa asociadas a otros delitos contra el patrimonio registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031495,Presuntos delitos en grado de tentativa registrados como robo en transporte público colectivo en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031496,Conductas antisociales en grado de tentativa asociadas a violación simple registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031497,Conductas antisociales en grado de tentativa asociadas a otros delitos contra la familia registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031498,Conductas antisociales consumadas asociadas a delitos contra el medio ambiente y equilibrio ecológico registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031499,Conductas antisociales en grado de tentativa asociadas a falsedad registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031500,Conductas antisociales consumadas asociadas a incesto registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031501,Conductas antisociales consumadas asociadas a feminicidio registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031502,Presuntos delitos en grado de tentativa registrados como homicidio en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031503,Conductas antisociales en grado de tentativa asociadas a otros delitos contra la sociedad registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031504,Conductas antisociales en grado de tentativa asociadas a violencia de género en todas sus modalidades distinta a la violencia familiar registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031505,Conductas antisociales consumadas asociadas a falsedad registradas en las investigaciones cerradas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031506,Conductas antisociales en grado de tentativa asociadas a secuestro registradas en las averiguaciones previas iniciadas e investigaciones abiertas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031507,Conductas antisociales en grado de tentativa asociadas a despojo registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031508,Presuntos delitos en grado de tentativa registrados como violación simple en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031509,Presuntos delitos en grado de tentativa registrados como allanamiento de morada en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031510,Presuntos delitos en grado de tentativa registrados como amenazas en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031511,Presuntos delitos en grado de tentativa registrados como responsabilidad de servidores públicos  en las averiguaciones previas y carpetas de investigación determinadas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031512,Conductas antisociales en grado de tentativa asociadas a robo en transporte individual registradas en las averiguaciones previas e investigaciones determinadas por los ministerios públicos especializados en adolescentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031513,Presuntos delitos en grado de tentativa registrados como otro tipo de delitos del fuero común en las averiguaciones previas y carpetas de investigación pendientes en las procuradurías y fiscalías generales de justicia al cierre del año  (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031514,Presuntos delitos consumados registrados como delitos electorales en las carpetas de investigación cerradas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031515,Presuntos delitos consumados registrados como aborto en las averiguaciones previas iniciadas y carpetas de investigación abiertas por las procuradurías y fiscalías generales de justicia (fuero común),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Delitos
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031516,Conductas antisociales en grado de tentativa asociadas a narcomenudeo registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
04,Campeche,000,Estatal,Seguridad pública y justicia,Delitos registrados,Delitos registrados,6200031517,Conductas antisociales consumadas asociadas a hostigamiento sexual registradas en las averiguaciones previas e investigaciones pendientes en los ministerios públicos especializados en adolescentes al cierre del año,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Conductas antisociales
